MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.satcoprodinc.com/product/S11562,https://www.satcoprodinc.com/specs/S11562_spec_sheet.pdf,,,,,ROW_434,Electrical,Lighting,Light Bulbs,,S11562,,,,,,Satco Prod Inc,Satco Prod Inc,,S11562,,Electrical>Lighting>Light Bulbs,Satco Prod Inc S11562 Light Bulbs,SATCO PR S11562 LIGHT BULBS,Satco Prod Inc S11562 Light Bulbs,"The Satco Prod Inc S11562 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11562 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11562 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Satco Prod Inc,Model / MPN: S11562,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/S11562_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/S11562_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/S11646,https://www.satcoprodinc.com/specs/S11646_spec_sheet.pdf,,,,,ROW_435,Electrical,Lighting,Light Bulbs,,S11646,,,,,,Satco Prod Inc,Satco Prod Inc,,S11646,,Electrical>Lighting>Light Bulbs,Satco Prod Inc S11646 Light Bulbs,SATCO PR S11646 LIGHT BULBS,Satco Prod Inc S11646 Light Bulbs,"The Satco Prod Inc S11646 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11646 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11646 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Satco Prod Inc,Model / MPN: S11646,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/S11646_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/S11646_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/S11801R1,https://www.satcoprodinc.com/specs/S11801R1_spec_sheet.pdf,,,,,ROW_436,Electrical,Lighting,Light Bulbs,,S11801R1,,,,,,Satco Prod Inc,Satco Prod Inc,,S11801R1,,Electrical>Lighting>Light Bulbs,Satco Prod Inc S11801R1 Light Bulbs,SATCO PR S11801R1 LIGHT BULBS,Satco Prod Inc S11801R1 Light Bulbs,"The Satco Prod Inc S11801R1 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11801R1 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11801R1 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Satco Prod Inc,Model / MPN: S11801R1,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/S11801R1_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/S11801R1_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/S11848,https://www.satcoprodinc.com/specs/S11848_spec_sheet.pdf,,,,,ROW_437,Electrical,Lighting,Light Bulbs,,S11848,,,,,,Satco Prod Inc,Satco Prod Inc,,S11848,,Electrical>Lighting>Light Bulbs,Satco Prod Inc S11848 Light Bulbs,SATCO PR S11848 LIGHT BULBS,Satco Prod Inc S11848 Light Bulbs,"The Satco Prod Inc S11848 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11848 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11848 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Satco Prod Inc,Model / MPN: S11848,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/S11848_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/S11848_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/S11849,https://www.satcoprodinc.com/specs/S11849_spec_sheet.pdf,,,,,ROW_438,Electrical,Lighting,Light Bulbs,,S11849,,,,,,Satco Prod Inc,Satco Prod Inc,,S11849,,Electrical>Lighting>Light Bulbs,Satco Prod Inc S11849 Light Bulbs,SATCO PR S11849 LIGHT BULBS,Satco Prod Inc S11849 Light Bulbs,"The Satco Prod Inc S11849 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11849 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Satco Prod Inc S11849 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Satco Prod Inc,Model / MPN: S11849,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/S11849_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/S11849_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.cooperlighting.com/product/HLBSL609FS5,https://www.cooperlighting.com/specs/HLBSL609FS5_spec_sheet.pdf,,,,,ROW_439,Electrical,Lighting,Light Bulbs,,HLBSL609FS5,,,,,,Cooper Lighting,Cooper Lighting,,HLBSL609FS5,,Electrical>Lighting>Light Bulbs,Cooper Lighting HLBSL609FS5 Light Bulbs,COOPER L HLBSL609FS5 LIGHT BULBS,Cooper Lighting HLBSL609FS5 Light Bulbs,"The Cooper Lighting HLBSL609FS5 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Cooper Lighting HLBSL609FS5 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Cooper Lighting HLBSL609FS5 is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Cooper Lighting,Model / MPN: HLBSL609FS5,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cooperlighting.com/assets/HLBSL609FS5_hero.jpg,,,,,,,,,https://www.cooperlighting.com/specs/HLBSL609FS5_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.lithonialighting.com/product/WF4REGSWW590CRIMW,https://www.lithonialighting.com/specs/WF4REGSWW590CRIMW_spec_sheet.pdf,,,,,ROW_440,Electrical,Lighting,Light Bulbs,,WF4REGSWW590CRIMW,,,,,,Lithonia Lighting,Lithonia Lighting,,WF4REGSWW590CRIMW,,Electrical>Lighting>Light Bulbs,Lithonia Lighting WF4REGSWW590CRIMW Light Bulbs,LITHONIA WF4REGSWW590CRIMW LIGHT BULBS,Lithonia Lighting WF4REGSWW590CRIMW Light Bulbs,"The Lithonia Lighting WF4REGSWW590CRIMW is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Lithonia Lighting WF4REGSWW590CRIMW is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Lithonia Lighting WF4REGSWW590CRIMW is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Lithonia Lighting,Model / MPN: WF4REGSWW590CRIMW,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lithonialighting.com/assets/WF4REGSWW590CRIMW_hero.jpg,,,,,,,,,https://www.lithonialighting.com/specs/WF4REGSWW590CRIMW_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.kichler.com/product/43849WH5CCT,https://www.kichler.com/specs/43849WH5CCT_spec_sheet.pdf,,,,,ROW_441,Electrical,Lighting Fixtures,Ceiling Lights,,43849WH5CCT,,,,,,Kichler Lighting,Kichler Lighting,,43849WH5CCT,,Electrical>Lighting Fixtures>Ceiling Lights,"Kichler Lighting 43849WH5CCT Ceiling Lights in Matte Black, Professional Series",KICHLER  43849WH5CCT CEILING LIGH MATT,Kichler Lighting 43849WH5CCT Ceiling Lights in Matte Black,"The Kichler Lighting 43849WH5CCT is a high-performance ceiling lights in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Kichler Lighting 43849WH5CCT is a high-performance ceiling lights in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Kichler Lighting 43849WH5CCT is a high-performance ceiling lights in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Kichler Lighting,Model / MPN: 43849WH5CCT,Category: Ceiling Lights,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,Ceiling Lights,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kichler.com/assets/43849WH5CCT_hero.jpg,,,,,,,,,https://www.kichler.com/specs/43849WH5CCT_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/62-1777,https://www.satcoprodinc.com/specs/62-1777_spec_sheet.pdf,,,,,ROW_442,General Merchandise,Commercial,General Supplies,,62-1777,,,,,,Satco Prod Inc,Satco Prod Inc,,62-1777,,General Merchandise>Commercial>General Supplies,"Satco Prod Inc 62-1777 General Supplies in Matte Black, Professional Series",SATCO PR 62-1777 GENERAL SUPP MATT,Satco Prod Inc 62-1777 General Supplies in Matte Black,"The Satco Prod Inc 62-1777 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1777 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1777 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Satco Prod Inc,Model / MPN: 62-1777,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/62-1777_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/62-1777_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/62-1778,https://www.satcoprodinc.com/specs/62-1778_spec_sheet.pdf,,,,,ROW_443,General Merchandise,Commercial,General Supplies,,62-1778,,,,,,Satco Prod Inc,Satco Prod Inc,,62-1778,,General Merchandise>Commercial>General Supplies,"Satco Prod Inc 62-1778 General Supplies in Matte Black, Professional Series",SATCO PR 62-1778 GENERAL SUPP MATT,Satco Prod Inc 62-1778 General Supplies in Matte Black,"The Satco Prod Inc 62-1778 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1778 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1778 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Satco Prod Inc,Model / MPN: 62-1778,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/62-1778_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/62-1778_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/62-1784,https://www.satcoprodinc.com/specs/62-1784_spec_sheet.pdf,,,,,ROW_444,General Merchandise,Commercial,General Supplies,,62-1784,,,,,,Satco Prod Inc,Satco Prod Inc,,62-1784,,General Merchandise>Commercial>General Supplies,"Satco Prod Inc 62-1784 General Supplies in Matte Black, Professional Series",SATCO PR 62-1784 GENERAL SUPP MATT,Satco Prod Inc 62-1784 General Supplies in Matte Black,"The Satco Prod Inc 62-1784 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1784 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1784 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Satco Prod Inc,Model / MPN: 62-1784,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/62-1784_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/62-1784_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/62-1787,https://www.satcoprodinc.com/specs/62-1787_spec_sheet.pdf,,,,,ROW_445,General Merchandise,Commercial,General Supplies,,62-1787,,,,,,Satco Prod Inc,Satco Prod Inc,,62-1787,,General Merchandise>Commercial>General Supplies,"Satco Prod Inc 62-1787 General Supplies in Matte Black, Professional Series",SATCO PR 62-1787 GENERAL SUPP MATT,Satco Prod Inc 62-1787 General Supplies in Matte Black,"The Satco Prod Inc 62-1787 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1787 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1787 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Satco Prod Inc,Model / MPN: 62-1787,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/62-1787_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/62-1787_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.satcoprodinc.com/product/62-1788,https://www.satcoprodinc.com/specs/62-1788_spec_sheet.pdf,,,,,ROW_446,General Merchandise,Commercial,General Supplies,,62-1788,,,,,,Satco Prod Inc,Satco Prod Inc,,62-1788,,General Merchandise>Commercial>General Supplies,"Satco Prod Inc 62-1788 General Supplies in Matte Black, Professional Series",SATCO PR 62-1788 GENERAL SUPP MATT,Satco Prod Inc 62-1788 General Supplies in Matte Black,"The Satco Prod Inc 62-1788 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1788 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Satco Prod Inc 62-1788 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Satco Prod Inc,Model / MPN: 62-1788,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.satcoprodinc.com/assets/62-1788_hero.jpg,,,,,,,,,https://www.satcoprodinc.com/specs/62-1788_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
